StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consenso,sesso,eta_1,coinqui,citta,etnia_1,regione,tit_studio,lavoro,altezza_1,peso_1,ora_letto,ore_di_sonno,imp_sonno_1,fumo,fumo_inizio,fumo_oggetto,fumo_oggetto_4_TEXT,droghe,droghe_tipo,droghe_freq,alcol_sino,alcol_quant_1,alcol_quant_2,alcol_quant_3,alcol_quant_4,sport_imp_1,sport,sport_freq_1,sport_impegno_1,sport_dieta,scuola_dist,scuola_mezzo,bici,bici_freq,passeggiata_freq,app_passi,veg,integratori,integratori_freq,integratori_why,valori_nut,valori_nut_quali,spes,qualita_economicita_1,salto_pasti,salto_pasti_quali,acqua_quanta,bibite_freq,alimentaz_imp_1,peso_cibo,so_cucinare,cucino_io,abitudini_cambio,abitudini_why_cambio,abitudini_anni_cambi,giorno_cibi_1,giorno_cibi_2,giorno_cibi_3,giorno_cibi_4,giorno_cibi_5,giorno_cibi_6,giorno_cibi_7,pausa_mattina_cibi_1,pausa_mattina_cibi_2,pausa_mattina_cibi_3,pausa_mattina_cibi_4,pausa_pome_cibi_1,pausa_pome_cibi_2,pausa_pome_cibi_3,pausa_pome_cibi_4,fast_food_freq_1,surgelati_freq_1,asporto_freq_1
2019-11-19 10:34:39,2019-11-19 10:43:02,IP Address,149.160.240.249,100,502,True,2019-11-19 10:43:02,R_1FxGxp2IcOkiT6w,,,,,39.1707000732421875,-86.5189971923828125,anonymous,EN-GB,Sì,Femmina,22,Da solo,Citta,Stati Uniti d'America,,Laurea triennale,"Studente,Lavoratore part time",103,62,Tra le 23 e l'1,8-9 ore,100,Occasionalmente,,,,No,,,No,0,1,1,1,100,Sì,2,0,No,Tra 1 e 5 km,"auto,metro,piedi",No,,A volte,Sì,Vegetariano,No,,,Sì,"Calorie, grassi, zuccheri",Io,33,Sì,Colazione,Più di 2 litri,A volte,100,No,Sì,Spesso,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",15,14,14,9,5,2,,,0,0,0,0,4,2,4,4,5,5,5
2019-11-19 10:37:27,2019-11-19 10:43:14,IP Address,93.23.12.242,100,346,True,2019-11-19 10:43:14,R_3nxyAvaK5pwk9C8,,,,,48.88330078125,2.533294677734375,anonymous,EN-GB,Sì,Femmina,23,Con un partner,Citta,Francia,,Laurea triennale,"Studente,Lavoratore part time",95,60,Tra le 23 e l'1,8-9 ore,72,No,,,,No,,,No,,1,,,66,Sì,7,15,No,Tra 1 e 5 km,"metro,bici,piedi",Sì,Quasi sempre,Raramente,No,No,No,,,Sì,Prodotti chimici come conservanti e dolcificanti,Io,68,No,,Meno di 1 litro,Quasi mai,82,No,Sì,Quasi sempre,No,,,8,10,0,6,4,0,3,2,2,1,,2,2,1,0,1,1,1
2019-11-19 10:36:58,2019-11-19 10:43:49,IP Address,62.60.61.61,100,411,True,2019-11-19 10:43:50,R_54tyzyNZdi58QVP,,,,,55.7657012939453125,-3.89630126953125,anonymous,EN-GB,Sì,Femmina,29,Con un partner,Citta,Regno Unito,,Laurea magistrale,Lavoratore a tempo pieno,103,59,Prima delle 23,7-8 ore,88,No,,,,No,,,No,4,1,3,,91,Sì,3,80,No,Tra 1 e 5 km,"metro,piedi",No,,Spesso,Sì,Semi-vegetariano (mangi il pesce),Sì,Abitualmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,41,No,,Tra 1 e 2 litri,A volte,96,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",24,8,14,8,3,,2,5,6,1,2,1,5,3,5,2,2,1,0
2019-11-19 10:37:46,2019-11-19 10:43:56,IP Address,65.175.139.57,100,369,True,2019-11-19 10:43:56,R_2sc0aqUq4XFEgoq,,,,,43.3043975830078125,-70.979400634765625,anonymous,EN-GB,Sì,Maschio,25,Coinquilini,"Paese ",Stati Uniti d'America,,Maturità,Lavoratore a tempo pieno,117,84,Prima delle 23,6-7 ore,100,No,,,,No,,,No,5,,1,,90,Sì,3,,No,Più di 5 km,auto,Sì,Quasi mai,Raramente,No,No,No,,,A volte,,Io,67,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,68,No,Sì,Spesso,No,,,12,10,2,10,12,0,2,0,0,0,0,1,1,1,1,10,0,1
2019-11-19 10:13:08,2019-11-19 10:43:58,IP Address,172.58.78.176,100,1850,True,2019-11-19 10:43:59,R_1FJRI9iay2BvpBn,,,,,36.246795654296875,-115.21820068359375,anonymous,EN-GB,Sì,Femmina,28,Coinquilini,"Metropoli  ",Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,206,65,Prima delle 23,7-8 ore,76,No,,,,No,,,Sì,,,,,70,Sì,3,61,No,Tra 1 e 5 km,metro,Sì,Quasi mai,Quasi mai,No,No,No,,,A volte,,Io,32,Sì,Cena,Tra 1 e 2 litri,Quasi mai,82,No,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori,Per la mia forma fisica,Per lo sport",18,5,3,0,,7,,2,0,1,5,4,0,1,4,3,4,0,3
2019-11-19 10:35:36,2019-11-19 10:44:33,IP Address,128.84.124.47,100,536,True,2019-11-19 10:44:33,R_3pbDEU7wZkic4Nf,,,,,42.4474029541015625,-76.48370361328125,anonymous,EN-GB,Sì,Maschio,20,Coinquilini,Citta,Porto Rico,,Laurea triennale,Studente,121,85,Tra le 23 e l'1,6-7 ore,76,Sì,Prima dei 18 anni,Sigaretta elettronica,,Sì,Leggere,Occasionalmente,No,,,,,,Sì,7,100,Sì,Tra 1 e 5 km,piedi,No,,Quasi sempre,Sì,,Sì,Abitualmente,Per uno sport,Sì,"Calorie, grassi, zuccheri",Io,81,Sì,"Colazione,Pranzo",Tra 1 e 2 litri,Quasi mai,100,Sì,Sì,Quasi sempre,Sì,"Quando ho finito le superiori,Per la mia forma fisica,Per lo sport",18,12,5,1,1,5,1,14,0,0,0,0,1,1,1,0,0,20,5
2019-11-19 10:37:57,2019-11-19 10:44:52,IP Address,47.33.16.93,100,414,True,2019-11-19 10:44:52,R_1GIJvbqLdXNv56q,,,,,39.4987030029296875,-119.8202056884765625,anonymous,EN-GB,Sì,Femmina,20,Coinquilini,Citta,Stati Uniti d'America,,Maturità,Studente,190,52,Prima delle 23,7-8 ore,100,No,,,,No,,,No,,,,,77,No,,,,Tra 1 e 5 km,auto,No,,A volte,Sì,No,Sì,Occasionalmente,Scelte personali,A volte,,Io,32,No,,Più di 2 litri,Quasi mai,59,No,Sì,Quasi sempre,No,,,11,14,3,3,7,3,5,3,0,1,3,3,0,2,3,3,3,1
2019-11-19 10:37:54,2019-11-19 10:44:54,IP Address,73.201.220.121,100,420,True,2019-11-19 10:44:55,R_2ZIfWCbvaEEnPPY,,,,,38.6759033203125,-77.31569671630859375,anonymous,EN-GB,Sì,Maschio,24,Coinquilini,"Paese ",Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,194,50,Prima delle 23,7-8 ore,100,Occasionalmente,,,,No,,,No,2,1,,,100,Sì,5,71,No,Più di 5 km,auto,No,,A volte,No,No,No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,34,No,,Tra 1 e 2 litri,Quasi mai,80,No,Sì,Quasi sempre,No,,,6,14,,,7,2,3,5,0,0,2,0,0,2,1,4,2,6
2019-11-19 10:37:13,2019-11-19 10:45:24,IP Address,24.176.58.198,100,491,True,2019-11-19 10:45:25,R_2CvohfV6M6VT9AS,,,,,42.3155059814453125,-85.5128021240234375,anonymous,EN-GB,Sì,Femmina,29,Con un partner,Citta,Isole Minori degli Stati Uniti d'America,,Laurea triennale,"Studente,Lavoratore part time",107,108,Dopo l'1,4-6 ore,57,Sì,Dopo i 18 anni,"Sigaretta,Sigaretta elettronica",,No,,,No,1,1,1,,58,Sì,2,68,No,Tra 1 e 5 km,auto,Sì,Raramente,A volte,Sì,No,Sì,Occasionalmente,Scelte personali,A volte,,Io,,Sì,Colazione,Tra 1 e 2 litri,Spesso,79,No,Sì,Spesso,No,,,7,14,,10,10,,2,1,0,5,,1,0,3,,14,20,6
2019-11-19 10:39:53,2019-11-19 10:45:28,IP Address,151.42.11.240,100,335,True,2019-11-19 10:45:29,R_3R8WX5Z5xe0vrbl,,,,,44.493804931640625,11.3386993408203125,anonymous,IT,Sì,Maschio,21,Genitori/genitore,Citta,Italia,Nord,Maturità,"Studente,Lavoratore a tempo pieno",101,53,Tra le 23 e l'1,6-7 ore,100,Sì,Prima dei 18 anni,Tabacco da rollare,,No,,,No,2,,,1,82,No,,,,Più di 5 km,metro,No,,A volte,No,No,No,,,A volte,,Genitori,17,No,,Meno di 1 litro,A volte,100,Sì,No,,No,,,3,1,0,1,2,1,1,0,0,0,0,1,,1,1,2,2,2
2019-11-19 10:40:39,2019-11-19 10:45:39,IP Address,62.10.43.126,100,299,True,2019-11-19 10:45:39,R_1OpCDlESL0WD5vy,,,,,45.470703125,9.18890380859375,anonymous,EN-GB,Sì,Femmina,21,Coinquilini,"Metropoli  ",Polonia,,Maturità,Studente,200,51,Tra le 23 e l'1,7-8 ore,75,No,,,,No,,,No,1,2,1,2,75,Sì,4,71,No,Tra 1 e 5 km,"metro,piedi",No,,A volte,Sì,No,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Genitori,37,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,68,No,Sì,Quasi sempre,Sì,"Quando ho finito le superiori,Per la mia forma fisica",19,14,7,7,11,5,1,2,1,1,1,,1,1,1,,2,6,1
2019-11-19 10:38:09,2019-11-19 10:46:10,IP Address,143.179.34.183,100,480,True,2019-11-19 10:46:10,R_1Q5do6xRdIPlKLn,,,,,51.8903961181640625,4.548004150390625,anonymous,EN-GB,Sì,Maschio,22,Genitori/genitore,"Paese ",Paesi Bassi,,Maturità,Lavoratore a tempo pieno,121,74,Prima delle 23,7-8 ore,80,No,,,,No,,,Sì,,,,,64,Sì,2,22,No,Più di 5 km,auto,Sì,Raramente,A volte,No,No,No,,,A volte,,Genitori,64,Sì,Colazione,Più di 2 litri,Raramente,74,No,Sì,Raramente,Sì,Per la mia forma fisica,21,4,7,0,2,5,1,4,0,0,0,0,2,0,1,0,3,5,2
2019-11-19 10:39:04,2019-11-19 10:46:30,IP Address,99.203.16.192,100,445,True,2019-11-19 10:46:31,R_cCHD3apkqYNsg81,,,,,39.2151031494140625,-76.753997802734375,anonymous,EN-GB,Sì,Maschio,25,Coinquilini,"Paese ",Stati Uniti d'America,,Laurea triennale,"Studente,Lavoratore a tempo pieno",111,95,Prima delle 23,6-7 ore,100,No,,,,No,,,No,1,1,0,5,100,Sì,4,65,No,Più di 5 km,auto,No,,A volte,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri",Io,59,No,,Più di 2 litri,Quasi mai,100,No,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",24,11,10,9,6,2,5,1,1,5,0,2,1,0,2,4,0,5,5
2019-11-19 10:39:52,2019-11-19 10:46:32,IP Address,109.136.229.235,100,400,True,2019-11-19 10:46:32,R_3Q1E0opszmfTAQ1,,,,,50.843902587890625,4.4290924072265625,anonymous,EN-GB,Sì,Maschio,27,Coinquilini,"Metropoli  ",Belgio,,Laurea magistrale,Lavoratore a tempo pieno,135,75,Tra le 23 e l'1,7-8 ore,82,No,,,,Sì,Leggere,Occasionalmente,No,8,4,0,,100,Sì,1,25,No,Tra 1 e 5 km,bici,Sì,Spesso,A volte,No,No,No,,,A volte,,Io,35,Sì,Colazione,Tra 1 e 2 litri,Raramente,85,No,Sì,Spesso,No,,,6,14,2,2,11,2,2,2,2,2,2,2,2,2,2,2,3,4
2019-11-19 10:40:25,2019-11-19 10:46:48,IP Address,99.203.109.142,100,382,True,2019-11-19 10:46:52,R_Du6ZacT2xAQwqgp,,,,,47.6092071533203125,-122.3314056396484375,anonymous,EN-GB,Sì,Femmina,21,Con un partner,Citta,Italia,Sud,Laurea triennale,"Studente,Lavoratore part time",200,111,Prima delle 23,6-7 ore,56,No,,,,Sì,Leggere,Occasionalmente,No,,,0,4,75,No,,,,Più di 5 km,auto,No,,Quasi mai,Sì,No,No,,,A volte,,Io,,No,,Meno di 1 litro,A volte,63,No,Sì,A volte,Sì,Quando sono andato a vivere da solo,18,3,14,1,4,11,1,2,0,0,2,2,0,0,4,0,5,4,14
2019-11-19 10:41:48,2019-11-19 10:47:02,IP Address,82.31.207.155,100,313,True,2019-11-19 10:47:03,R_1rizbhYDKriEhLt,,,,,51.6486053466796875,0.04949951171875,anonymous,EN-GB,Sì,Femmina,22,Genitori/genitore,Citta,Regno Unito,,Laurea magistrale,Lavoratore a tempo pieno,206,60,Prima delle 23,7-8 ore,100,No,,,,No,,,No,,1,,0,87,No,,,,Tra 1 e 5 km,"auto,metro",No,,Raramente,Sì,No,No,,,A volte,,Genitori,,Sì,"Colazione,Pranzo,Cena",Tra 1 e 2 litri,Raramente,76,No,Sì,A volte,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori",19,7,14,4,4,7,0,2,0,2,4,0,,2,4,,8,6,5
2019-11-19 10:39:24,2019-11-19 10:47:18,IP Address,149.160.145.227,100,473,True,2019-11-19 10:47:18,R_xgsGSRLB9RUelMZ,,,,,39.1396942138671875,-86.51409912109375,anonymous,EN-GB,Sì,Femmina,19,Coinquilini,Citta,Stati Uniti d'America,,Maturità,Studente,206,63,Tra le 23 e l'1,7-8 ore,100,No,,,,Sì,Leggere,Occasionalmente,No,,,5,2,98,Sì,3,12,No,Tra 1 e 5 km,"metro,piedi",Sì,Raramente,Quasi sempre,No,Vegetariano,Sì,Abitualmente,Necessità mediche,A volte,,Io,25,No,,Tra 1 e 2 litri,Raramente,99,No,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",16,14,10,8,5,0,0,3,0,0,2,0,0,0,2,0,4,0,0
2019-11-19 10:41:14,2019-11-19 10:48:12,IP Address,79.11.151.28,100,417,True,2019-11-19 10:48:12,R_1LSeet66VDzaedW,,,,,45.738006591796875,9.2183990478515625,anonymous,IT,Sì,Femmina,50,Con un partner,"Paese ",Italia,Nord,Maturità,Lavoratore part time,206,62,Tra le 23 e l'1,6-7 ore,94,No,,,,No,,,No,,1,,1,78,Sì,2,51,No,Tra 1 e 5 km,auto,Sì,Quasi mai,Raramente,No,No,No,,,No,,Io,18,No,,Meno di 1 litro,Spesso,84,,Sì,Quasi sempre,No,,,8,14,5,14,7,8,3,0,0,1,0,0,0,0,1,1,6,1
2019-11-19 10:40:42,2019-11-19 10:48:20,IP Address,72.89.29.43,100,457,True,2019-11-19 10:48:20,R_1EgOx18LnP1Nfca,,,,,40.7852020263671875,-73.8097991943359375,anonymous,EN-GB,Sì,Femmina,30,Coinquilini,Citta,Stati Uniti d'America,,Laurea triennale,Lavoratore part time,200,54,Tra le 23 e l'1,7-8 ore,97,No,,,,No,,,No,2,4,1,2,83,Sì,4,66,No,Tra 1 e 5 km,"bici,piedi",Sì,A volte,Spesso,Sì,No,Sì,Abitualmente,Scelte personali,A volte,,Io,67,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,96,No,Sì,Quasi sempre,Sì,Per necessità mediche,11,9,3,3,8,6,1,8,0,0,0,0,1,0,0,1,2,0,8
2019-11-19 10:43:57,2019-11-19 10:48:50,IP Address,97.64.245.2,100,293,True,2019-11-19 10:48:51,R_1rv7I2EtzxfISPv,,,,,42.514404296875,-90.69300079345703125,anonymous,EN-GB,Sì,Maschio,25,Con un partner,Citta,Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,121,77,Prima delle 23,7-8 ore,94,No,,,,No,,,No,3,,,,69,No,,,,Tra 1 e 5 km,auto,Sì,Quasi mai,Raramente,Sì,No,No,,,A volte,,Io,49,Sì,Colazione,Tra 1 e 2 litri,Spesso,68,No,Sì,Spesso,No,,,8,13,8,11,12,4,6,1,0,5,0,1,1,2,1,10,3,4
2019-11-19 10:40:54,2019-11-19 10:49:05,IP Address,82.181.30.189,100,491,True,2019-11-19 10:49:05,R_12KEg0hzbyQWfLZ,,,,,60.1616973876953125,24.9181060791015625,anonymous,EN-GB,Sì,Maschio,25,Da solo,"Metropoli  ",Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,121,77,Prima delle 23,7-8 ore,100,No,,,,No,,,No,,1,1,3,100,Sì,7,32,No,Tra 1 e 5 km,metro,Sì,Raramente,Raramente,Sì,No,Sì,Abitualmente,Scelte personali,A volte,,Io,100,Sì,Colazione,Più di 2 litri,Quasi mai,62,No,Sì,Quasi sempre,No,,,5,14,2,7,13,1,1,0,0,0,0,2,0,3,,5,0,15
2019-11-19 10:41:04,2019-11-19 10:49:16,IP Address,172.58.21.144,100,492,True,2019-11-19 10:49:17,R_2Evf1e9g8YNy16y,,,,,34.0525970458984375,-118.2122039794921875,anonymous,EN-GB,Sì,Maschio,30,Coinquilini,"Metropoli  ",,,Laurea triennale,Lavoratore a tempo pieno,,,Tra le 23 e l'1,6-7 ore,76,No,,,,No,,,No,,1,,,80,No,,,,Più di 5 km,metro,Sì,A volte,Spesso,No,No,Sì,Abitualmente,Scelte personali,A volte,,Io,17,Sì,Pranzo,Meno di 1 litro,Raramente,,No,Sì,A volte,Sì,Per la mia forma fisica,28,6,11,,5,10,7,6,3,3,,3,,,,7,5,5,2
2019-11-19 10:39:18,2019-11-19 10:49:24,IP Address,174.219.142.173,100,605,True,2019-11-19 10:49:35,R_2Eugy15DP7bsM9c,,,,,45.0702056884765625,-93.455596923828125,anonymous,EN-GB,Sì,Femmina,24,Con un partner,Citta,Stati Uniti d'America,,Maturità,Lavoratore a tempo pieno,210,63,Prima delle 23,7-8 ore,78,No,,,,No,,,No,,,1,,89,Sì,3,39,No,Più di 5 km,"auto,metro",No,,A volte,Sì,Vegetariano,Sì,Abitualmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti,Allergeni",Io,,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,78,No,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",21,9,11,8,2,,,,7,2,4,1,6,2,2,2,2,7,1
2019-11-19 10:41:44,2019-11-19 10:50:42,IP Address,165.75.7.250,100,537,True,2019-11-19 10:50:43,R_1OP3stOgEdYlLYR,,,,,42.0128021240234375,-88.09670257568359375,anonymous,EN-GB,Sì,Femmina,23,Con un partner,Citta,Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,208,61,Prima delle 23,7-8 ore,76,No,,,,No,,,No,5,5,3,8,59,Sì,4,16,No,Più di 5 km,auto,No,,Quasi sempre,Sì,Vegetariano,No,,,Sì,"Calorie, grassi, zuccheri",Io,,Sì,Colazione,Tra 1 e 2 litri,Raramente,63,Sì,Sì,A volte,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",19,14,10,7,10,,,3,1,1,2,2,1,1,2,,3,10,3
2019-11-19 10:43:46,2019-11-19 10:50:44,IP Address,209.42.117.247,100,417,True,2019-11-19 10:50:44,R_2D5pyb5wCSz65C1,,,,,44.355194091796875,-78.3199005126953125,anonymous,EN-GB,Sì,Maschio,25,Genitori/genitore,Citta,Canada,,Laurea magistrale,Studente,131,77,Prima delle 23,7-8 ore,77,No,,,,No,,,Sì,,,,,100,Sì,5,100,No,Più di 5 km,"auto,metro",No,,Quasi sempre,No,Vegetariano,Sì,Occasionalmente,Scelte personali,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Genitori,61,No,,Tra 1 e 2 litri,Quasi mai,78,No,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica,Per lo sport",25,7,14,1,14,0,0,7,3,3,3,0,3,3,3,0,0,0,3
2019-11-19 10:45:30,2019-11-19 10:50:48,IP Address,79.142.224.190,100,317,True,2019-11-19 10:50:48,R_pEE3CpM9c6g4eLD,,,,,55.732696533203125,12.3656005859375,anonymous,EN-GB,Sì,Maschio,23,Con un partner,Citta,Danimarca,,Laurea triennale,Studente,153,100,Tra le 23 e l'1,7-8 ore,100,No,,,,No,,,No,1,1,,,100,Sì,5,90,Sì,Tra 1 e 5 km,"bici,piedi",Sì,Quasi sempre,Spesso,No,No,Sì,Abitualmente,Per uno sport,A volte,,Io,28,Sì,"Colazione,Pranzo",Tra 1 e 2 litri,Spesso,23,No,Sì,Quasi sempre,No,,,5,6,4,2,5,1,6,3,1,1,0,0,0,0,0,5,10,5
2019-11-19 10:44:07,2019-11-19 10:50:51,IP Address,72.194.251.78,100,403,True,2019-11-19 10:50:51,R_1q4Cc56PU1BzVYu,,,,,33.6613006591796875,-112.03980255126953125,anonymous,EN-GB,Sì,Maschio,23,Genitori/genitore,Citta,Iran,,Laurea triennale,Lavoratore a tempo pieno,137,88,Tra le 23 e l'1,6-7 ore,74,No,,,,Sì,Pesanti,Occasionalmente,No,10,,10,,100,Sì,4,51,Sì,Più di 5 km,auto,Sì,Quasi mai,Raramente,No,No,No,,,Sì,"Calorie, grassi, zuccheri",Io,79,Sì,Colazione,Più di 2 litri,Quasi mai,100,No,Sì,A volte,Sì,Per la mia forma fisica,22,2,9,2,4,9,3,6,0,0,0,0,0,2,4,6,7,10,10
2019-11-19 10:41:19,2019-11-19 10:50:54,IP Address,107.77.241.14,100,575,True,2019-11-19 10:50:54,R_1FrzpUr4gl8gSuy,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN-GB,Sì,Femmina,23,Genitori/genitore,Citta,Stati Uniti d'America,,Laurea triennale,"Studente,Lavoratore part time",184,43,Prima delle 23,7-8 ore,100,No,,,,No,,,No,1,,,,94,Sì,3,85,No,Più di 5 km,auto,Sì,Raramente,Spesso,Sì,Vegano,Sì,Occasionalmente,Scelte personali,Sì,"Prodotti chimici come conservanti e dolcificanti,Allergeni",Io,68,No,,Più di 2 litri,Quasi mai,92,No,Sì,Quasi sempre,Sì,"Quando ho finito le superiori,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",18,14,14,10,,,,,0,0,1,4,3,0,3,3,3,4,0
2019-11-19 10:42:59,2019-11-19 10:50:58,IP Address,172.58.139.123,100,478,True,2019-11-19 10:50:58,R_2ANjLkxJeQ3IPcL,,,,,41.9456939697265625,-87.7393035888671875,anonymous,EN-GB,Sì,Maschio,22,Genitori/genitore,Citta,Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,137,91,Prima delle 23,7-8 ore,76,No,,,,No,,,No,4,7,,,100,Sì,4,98,No,Più di 5 km,auto,Sì,Quasi mai,Spesso,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri",Genitori,85,No,,Più di 2 litri,Quasi mai,100,No,Sì,Quasi sempre,Sì,Per la mia forma fisica,20,11,7,4,7,14,1,7,7,2,0,0,,3,3,,0,1,1
2019-11-19 10:44:42,2019-11-19 10:51:12,IP Address,140.254.244.162,100,389,True,2019-11-19 10:51:12,R_22tTaBIjm0IDwr4,,,,,40.0233001708984375,-83.08589935302734375,anonymous,EN-GB,Sì,Femmina,24,Con un partner,"Metropoli  ",Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,194,59,Prima delle 23,7-8 ore,100,No,,,,Sì,Pesanti,Abitualmente,No,1,,,,83,Sì,2,99,Sì,Più di 5 km,auto,No,,Quasi sempre,No,No,Sì,Occasionalmente,Per uno sport,Sì,"Calorie, grassi, zuccheri",Io,15,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,72,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Per lo sport",22,14,11,4,9,12,2,2,1,1,2,0,2,2,3,0,2,2,1
2019-11-19 10:41:13,2019-11-19 10:51:12,IP Address,37.227.170.211,100,598,True,2019-11-19 10:51:13,R_1dAYioDQOlrHueT,,,,,43.1479034423828125,12.1096954345703125,anonymous,IT,Sì,Maschio,52,Con un partner,"Paese ",Italia,Nord,Maturità,Lavoratore a tempo pieno,133,86,Prima delle 23,6-7 ore,94,No,,,,No,,,No,,2,,,100,Sì,2,36,No,Meno di 1 km,piedi,Sì,Spesso,Spesso,No,No,No,,,A volte,,Io,92,No,,Tra 1 e 2 litri,Raramente,91,No,Sì,A volte,No,,,8,7,3,2,1,2,1,2,2,,1,5,,,,0,2,1
2019-11-19 10:34:16,2019-11-19 10:51:15,IP Address,5.89.202.235,100,1019,True,2019-11-19 10:51:15,R_2zxcuWf75abX5Ha,,,,,45.470703125,9.18890380859375,anonymous,EN-GB,Sì,Femmina,20,Coinquilini,"Metropoli  ",Francia,,Maturità,Studente,210,58,Dopo l'1,7-8 ore,79,No,,,,No,,,No,1,3,1,2,70,No,,,,Tra 1 e 5 km,metro,No,,A volte,Sì,No,No,,,A volte,,Io,16,Sì,Colazione,Meno di 1 litro,Spesso,,No,Sì,Spesso,Sì,Quando sono andato a vivere da solo,20,4,9,4,1,3,1,4,0,0,0,0,3,0,3,0,4,0,0
2019-11-19 10:44:06,2019-11-19 10:51:31,IP Address,73.163.99.25,100,445,True,2019-11-19 10:51:32,R_ZrQkAvhQVpOEyVb,,,,,38.9033966064453125,-76.98819732666015625,anonymous,EN-GB,Sì,Maschio,28,Con un partner,Citta,,,Laurea magistrale,Lavoratore a tempo pieno,127,77,Prima delle 23,6-7 ore,100,No,,,,Sì,Leggere,Abitualmente,No,2,1,1,,100,Sì,6,94,Sì,Tra 1 e 5 km,auto,No,,Quasi sempre,Sì,,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,87,Sì,Colazione,Tra 1 e 2 litri,Raramente,100,No,Sì,Spesso,Sì,Per la mia forma fisica,26,8,5,2,10,10,5,2,2,3,0,0,2,4,1,2,1,2,4
2019-11-19 10:45:02,2019-11-19 10:51:37,IP Address,66.128.143.37,100,394,True,2019-11-19 10:51:51,R_31GcrJvnKmMMRO7,,,,,34.587493896484375,-83.75299835205078125,anonymous,EN-GB,Sì,Maschio,18,Genitori/genitore,"Paese ",,,Maturità,"Studente,Lavoratore part time",121,68,Prima delle 23,6-7 ore,100,No,,,,No,,,Sì,,,,,100,Sì,5,18,No,Meno di 1 km,auto,No,,Spesso,No,,No,,,A volte,,Genitori,69,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,79,No,Sì,Quasi sempre,Sì,Per la mia forma fisica,15,10,12,8,10,8,,4,1,0,0,0,1,0,0,1,1,0,2
2019-11-19 10:47:24,2019-11-19 10:51:38,IP Address,128.125.148.5,100,254,True,2019-11-19 10:51:51,R_22Moewb8CSIgbVV,,,,,34.032196044921875,-118.283599853515625,anonymous,EN-GB,Sì,Femmina,19,Coinquilini,"Metropoli  ",Stati Uniti d'America,,Laurea triennale,Studente,123,68,Tra le 23 e l'1,6-7 ore,76,No,,,,No,,,No,0,3,2,,100,Sì,5,70,No,Meno di 1 km,piedi,No,,Quasi sempre,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,22,Sì,"Colazione,Pranzo",Più di 2 litri,Quasi mai,100,No,Sì,Quasi sempre,Sì,"Per la mia forma fisica,Per lo sport",16,11,12,3,5,6,,5,4,0,0,0,4,0,2,0,5,3,0
