sex,age,housemates,city,nationality,region,qualification,working status,weight,bed time,sleeping hours,sleep importance,smoke,smoke begin,smoke object,drugs kind,drugs frequency,drugs,teetotaler,beer,wine,liquors,drinks,sport importance,sport,sport frequency,sport effort,sport diet,work distance,work transportation,bike,bike frequency,walk frequency,steps app,eating habit,food supplements,supplement frequency,supplement reason,nutritional values,which values,food shopping,food quality,skip meals,which meals skip,water a-day,sugary drinks,food impact on health,food weigh,cooking,cooking frequency,eating habits change,change reason,age at change,vegetables,carbohidrates,legumes,cheese,meat,fish,eggs,fruits morning,dried nuts morning,snacks morning,fruits evening,dried nuts evening,snacks evening,fast food a month,frozen food a month,delivered food a month,sleeping hours code,bike code,walks code,sugary drinks code,diet health score,lifestyle score
Male,21.0,Alone,Metropolis,Francia,None,Master's degree,Student,80.0,Between 23 and 1,6-7,96.0,Yes,Before 18,Sigaretta,Light,Often,Yes,No,10.0,1.0,8.0,2.0,78.0,No,0.0,50.0,None,More than 5 km,"public transportation,walking",No,I've go no bike,Often,Yes,No,No,None,None,Yes,Calories,Me,8.0,Yes,"Breakfast,Lunch",Between 1 and 2 liters,Sometimes,86.0,Yes,Yes,Often,Yes,Living alone,21,11.0,12.0,8.0,8.0,4.0,1.0,7.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,5.0,1,2,2,4,0.6192670402726226,-1.6433219981774794
Female,24.0,Alone,Metropolis,Isole Minori degli Stati Uniti d'America,None,Master's degree,"Student,Full time",90.0,Between 23 and 1,6-7,86.0,No,None,None,None,None,No,No,0.0,1.0,1.0,1.0,69.0,Yes,3.0,50.0,No,More than 5 km,car,Yes,Sometimes,Often,Yes,No,Yes,Often,Medical needs,No,None,Me,61.0,Yes,Breakfast,More than 2 liters,Sometimes,72.0,No,Yes,Sometimes,Yes,"Medical needs,Living alone,End of High School",18,9.0,7.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,6.0,6.0,1,5,2,4,0.03142045001761365,-0.13953682968668019
Female,55.0,With a partner,Town,Stati Uniti d'America,None,High school diploma,Full time,79.0,Before 23,6-7,93.0,No,None,None,Light,Often,Yes,No,0.0,14.0,2.0,0.0,90.0,Yes,4.0,37.0,No,More than 5 km,car,No,I've go no bike,Sometimes,Yes,No,Yes,Often,Personal choices,Yes,"Calories,Chemicals",Me,95.0,No,None,Between 1 and 2 liters,Almost never,92.0,Yes,Yes,Almost always,Yes,"Medical needs,Body shape",40,14.0,10.0,9.0,10.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,5.0,1,2,4,1,2.0033953922502588,0.4672536768973267
Female,24.0,Parents,Metropolis,Tanzania,None,Bachelor degree,Full time,73.0,Before 23,7-8,100.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,77.0,Yes,3.0,67.0,No,Less than 1 km,"public transportation,walking",No,I've go no bike,Sometimes,Yes,No,Yes,Often,Medical needs,Yes,"Calories,Chemicals",Parents,58.0,Yes,Lunch,Between 1 and 2 liters,Rarely,94.0,No,Yes,Almost always,Yes,"Medical needs,Body shape",19,12.0,10.0,5.0,0.0,11.0,12.0,14.0,4.0,3.0,1.0,5.0,4.0,1.0,4.0,0.0,1.0,2,2,4,3,0.010790433738392884,1.4961593184962945
Female,23.0,With a partner,Town,Paesi Bassi,None,Bachelor degree,Part time ,66.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,0.0,0.0,0.0,0.0,86.0,Yes,3.0,59.0,No,Between 1 and 5 km,bike,Yes,Almost always,Rarely,No,Semi-vegetarian,Yes,Often,Medical needs,Yes,Calories,Me,11.0,No,None,Between 1 and 2 liters,Almost never,78.0,No,Yes,Almost always,Yes,Medical needs,22,8.0,14.0,4.0,7.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,0.0,5.0,1.0,0.0,1.0,2,0,3,1,0.04592662475947077,1.311483946927249
Female,20.0,Parents,Town,Italia,Nord,High school diploma,Part time ,45.0,Between 23 and 1,4-6,57.0,No,None,None,None,None,No,No,0.0,0.0,0.0,1.0,100.0,Yes,2.0,49.0,No,More than 5 km,"car,public transportation",Yes,Almost never,Almost always,Yes,No,No,None,None,Sometimes,None,Parents,71.0,No,None,Less than 1 liter,Sometimes,38.0,No,No,I can't cook,No,None,None,0.0,10.0,0.0,5.0,10.0,0.0,1.0,0.0,3.0,7.0,0.0,3.0,7.0,4.0,3.0,4.0,0,1,0,4,-2.883976371994885,-2.065437133192441
Male,30.0,Flatmates,City,Stati Uniti d'America,None,High school diploma,Full time,131.0,Before 23,7-8,92.0,No,None,None,None,None,No,No,1.0,1.0,3.0,3.0,75.0,Yes,2.0,10.0,No,More than 5 km,car,No,I've go no bike,Sometimes,Yes,No,No,None,None,Yes,Calories,Me,59.0,No,None,Between 1 and 2 liters,Rarely,86.0,No,Yes,Sometimes,Yes,Body shape,29,3.0,6.0,1.0,10.0,13.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,3.0,2,2,4,3,-2.013780750434207,0.15066732563610594
Male,26.0,Parents,City,Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",86.0,After 1,8-9,100.0,Yes,Before 18,Sigaretta,Light,Occasionally,Yes,No,4.0,1.0,0.0,1.0,100.0,No,0.0,50.0,None,Between 1 and 5 km,car,No,I've go no bike,Rarely,Yes,No,No,None,None,Sometimes,None,Parents,24.0,Yes,Breakfast,Between 1 and 2 liters,Often,97.0,No,Yes,Sometimes,Yes,"Vegetarianism,Body shape",22,7.0,10.0,4.0,8.0,12.0,4.0,4.0,1.0,0.0,3.0,3.0,1.0,6.0,6.0,14.0,1.0,3,2,3,2,-0.3988753008818506,-1.7752329778696545
Male,32.0,Parents,City,Stati Uniti d'America,None,High school diploma,Full time,59.0,Before 23,7-8,62.0,No,None,None,Light,Occasionally,Yes,No,3.0,3.0,0.0,0.0,100.0,Yes,6.0,73.0,No,More than 5 km,car,No,I've go no bike,Often,Yes,No,No,None,None,Yes,Chemicals,Me,72.0,No,None,Between 1 and 2 liters,Sometimes,64.0,No,Yes,Often,Yes,End of High School,22,10.0,10.0,7.0,11.0,10.0,4.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,0.0,7.0,2,2,2,4,0.33216819689146815,0.4408714809588914
Male,27.0,With a partner,Metropolis,Stati Uniti d'America,None,Bachelor degree,Full time,102.0,After 1,4-6,78.0,No,None,None,None,None,No,No,0.0,0.0,0.0,1.0,100.0,Yes,2.0,17.0,No,More than 5 km,"car,public transportation,bike",Yes,Sometimes,Sometimes,Yes,No,No,None,None,Yes,Calories,Me,79.0,Yes,Breakfast,More than 2 liters,Rarely,85.0,No,Yes,Sometimes,Yes,Body shape,24,8.0,12.0,2.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,17.0,0.0,15.0,0,5,4,3,-0.5186083762082695,-0.4033587890710308
Female,21.0,Flatmates,City,Canada,None,Bachelor degree,Student,68.0,Before 23,6-7,100.0,No,None,None,None,None,No,No,3.0,1.0,0.0,0.0,99.0,Yes,6.0,65.0,No,Between 1 and 5 km,"car,public transportation,walking",No,I've go no bike,Almost always,Yes,No,Yes,Occasionally,Personal choices,Yes,"Calories,Chemicals,Allergens ",Me,42.0,No,None,Between 1 and 2 liters,Rarely,99.0,Yes,Yes,Almost always,Yes,"Living alone,End of High School,Body shape",19,10.0,6.0,5.0,2.0,5.0,2.0,4.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,1,2,0,3,0.45920261668208107,1.1004263794197686
Female,18.0,Parents,Town,Canada,None,High school diploma,"Student,Part time ",58.0,Between 23 and 1,7-8,92.0,Occasionally,None,None,Light,Occasionally,Yes,Yes,0.0,0.0,0.0,0.0,80.0,Yes,3.0,62.0,No,More than 5 km,"car,bike",Yes,Rarely,Sometimes,Yes,No,Yes,Often,Personal choices,Yes,"Calories,Chemicals",Parents,28.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,78.0,No,Yes,Often,Yes,"End of High School,Body shape",18,5.0,6.0,6.0,2.0,2.0,1.0,6.0,2.0,0.0,2.0,4.0,1.0,3.0,6.0,0.0,0.0,2,4,4,3,-0.09628820765547585,1.1268085753582036
Female,23.0,With a partner,City,Emirati Arabi Uniti,None,High school diploma,Full time,59.0,Before 23,6-7,75.0,No,None,None,Light,Often,Yes,No,5.0,0.0,0.0,1.0,73.0,Yes,5.0,66.0,No,More than 5 km,car,No,I've go no bike,Sometimes,Yes,Semi-vegetarian,No,None,None,Yes,Chemicals,Me,64.0,No,None,Less than 1 liter,Almost never,100.0,No,Yes,Almost always,Yes,Living alone,18,10.0,10.0,5.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,4.0,1,2,4,1,0.5074081761980203,1.1795729672350734
Male,16.0,Parents,Town,Stati Uniti d'America,None,High school diploma,"Student,Full time",97.0,Before 23,7-8,89.0,No,None,None,Light,Often,Yes,No,0.0,0.0,0.0,0.0,100.0,No,0.0,50.0,None,Less than 1 km,walking,No,I've go no bike,Almost always,No,No,No,None,None,Sometimes,None,Parents,16.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,88.0,No,Yes,Almost always,No,None,None,7.0,12.0,0.0,4.0,9.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0,4.0,2,2,0,3,-0.7697257095006043,0.01875634594393037
Male,23.0,Parents,Metropolis,Stati Uniti d'America,None,High school diploma,Student,84.0,Between 23 and 1,7-8,87.0,No,None,None,None,None,No,No,2.0,0.0,0.0,0.0,81.0,Yes,2.0,29.0,No,More than 5 km,car,No,I've go no bike,Almost never,No,No,No,None,None,Yes,Calories,Me,50.0,Yes,"Breakfast,Dinner",Less than 1 liter,Often,100.0,No,Yes,Almost always,Yes,Living alone,18,0.0,11.0,2.0,2.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,2,2,1,2,-1.5790630864936464,-0.6407985525169465
Female,20.0,With a partner,City,Polonia,None,Bachelor degree,Student,59.0,Between 23 and 1,7-8,100.0,Occasionally,None,None,None,None,No,No,3.0,3.0,1.0,0.0,81.0,Yes,2.0,19.0,No,More than 5 km,"public transportation,bike,walking",Yes,Sometimes,Almost always,Yes,No,No,None,None,Sometimes,None,Me,50.0,No,None,More than 2 liters,Rarely,100.0,No,Yes,Almost always,Yes,"Living alone,Vegetarianism,Body shape",18,14.0,14.0,2.0,6.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,4.0,0.0,4.0,1.0,0.0,2,5,0,3,0.9449908044444968,0.01875634594393037
Male,33.0,With a partner,City,Stati Uniti d'America,None,Bachelor degree,Full time,82.0,Between 23 and 1,7-8,85.0,Occasionally,None,None,None,None,No,No,8.0,4.0,0.0,0.0,100.0,Yes,3.0,35.0,No,Between 1 and 5 km,car,No,I've go no bike,Sometimes,Yes,No,No,None,None,Sometimes,None,Me,65.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,80.0,No,Yes,Almost always,No,None,None,12.0,7.0,0.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,10.0,4.0,2,2,4,3,-0.7181569714137854,-0.6144163565785115
Female,20.0,Flatmates,Town,Stati Uniti d'America,None,High school diploma,"Student,Part time ",73.0,Before 23,8-9,100.0,No,None,None,None,None,No,No,0.0,0.0,0.0,1.0,64.0,No,0.0,50.0,None,Less than 1 km,car,No,I've go no bike,Rarely,No,No,No,None,None,Sometimes,None,Me,23.0,No,None,More than 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Living alone,End of High School",18,7.0,10.0,1.0,7.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,3,2,3,1,-0.6079721078065824,0.15066732563610577
Female,21.0,With a partner,City,Regno Unito,None,Bachelor degree,Full time,74.0,Before 23,6-7,61.0,Yes,After 18,Sigaretta,None,None,No,No,0.0,0.0,0.0,2.0,50.0,No,0.0,50.0,None,More than 5 km,"public transportation,walking",No,I've go no bike,Often,Yes,No,Yes,Often,Medical needs,Sometimes,None,Me,16.0,Yes,Breakfast,More than 2 liters,Often,60.0,No,Yes,Almost always,Yes,"Medical needs,Living alone,Body shape",19,5.0,9.0,0.0,8.0,11.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,4.0,2.0,5.0,3.0,1,2,2,2,-1.5460034570535741,0.4672536768973267
Female,22.0,Flatmates,Town,Canada,None,Bachelor degree,"Student,Part time ",61.0,Before 23,7-8,100.0,No,None,None,Light,Occasionally,Yes,No,1.0,2.0,0.0,1.0,100.0,Yes,5.0,78.0,No,More than 5 km,car,Yes,Sometimes,Often,Yes,No,Yes,Often,Medical needs,Yes,"Calories,Chemicals",Me,98.0,Yes,Breakfast,More than 2 liters,Almost never,100.0,Yes,Yes,Almost always,Yes,Body shape,20,14.0,12.0,14.0,2.0,2.0,7.0,7.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2,5,2,1,2.3659920136952053,1.4697771225578595
Female,20.0,Alone,City,Romania,None,High school diploma,Student,46.0,Between 23 and 1,4-6,78.0,No,None,None,None,None,No,No,0.0,1.0,0.0,0.0,67.0,Yes,2.0,26.0,No,Between 1 and 5 km,"public transportation,walking",No,I've go no bike,Sometimes,Yes,No,Yes,Occasionally,Personal choices,Sometimes,None,Me,28.0,Yes,"Breakfast,Dinner",Between 1 and 2 liters,Rarely,88.0,No,Yes,Sometimes,No,None,None,8.0,12.0,6.0,4.0,7.0,3.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,3.0,3.0,0.0,0,2,4,3,0.7168062566434703,-0.21868341750198528
Female,33.0,Flatmates,Metropolis,Francia,None,Master's degree,Part time ,50.0,Between 23 and 1,7-8,100.0,No,None,None,None,None,No,No,0.0,1.0,0.0,0.0,100.0,Yes,4.0,95.0,No,Between 1 and 5 km,"public transportation,walking",No,I've go no bike,Often,Yes,Vegan,Yes,Often,Personal choices,Yes,"Calories,Allergens ",Me,62.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,Vegetarianism,24,14.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,1.0,1.0,1.0,0.0,2,2,2,1,1.3984710082583236,0.889368811912288
Female,20.0,Parents,Town,Italia,Nord,High school diploma,Student,55.0,Before 23,6-7,97.0,No,None,None,None,None,No,No,1.0,0.0,1.0,1.0,50.0,Yes,2.0,50.0,No,More than 5 km,public transportation,Yes,Rarely,Sometimes,Yes,No,Yes,Often,Medical needs,No,None,Parents,64.0,No,None,Between 1 and 2 liters,Sometimes,65.0,No,Yes,Often,Yes,Medical needs,16,12.0,2.0,0.0,5.0,5.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,8.0,2.0,1,4,4,4,-0.1494534832654152,0.5991646565895019
Female,30.0,With a partner,City,India,None,Master's degree,Full time,67.0,Between 23 and 1,7-8,100.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,89.0,Yes,4.0,64.0,Yes,Between 1 and 5 km,car,No,I've go no bike,Rarely,Yes,Vegetarian,Yes,Occasionally,Personal choices,Yes,"Calories,Chemicals",Me,80.0,No,None,Between 1 and 2 liters,Rarely,96.0,No,Yes,Almost always,Yes,Body shape,27,14.0,12.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,3.0,2,2,3,3,1.297471530231008,0.01875634594393037
Female,49.0,With a partner,City,Canada,None,Bachelor degree,Full time,72.0,Before 23,6-7,100.0,No,None,None,None,None,No,No,0.0,12.0,0.0,0.0,64.0,Yes,5.0,81.0,No,Between 1 and 5 km,car,No,I've go no bike,Sometimes,No,No,Yes,Often,Personal choices,Yes,"Calories,Chemicals",Me,72.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,70.0,No,Yes,Often,Yes,Body shape,49,6.0,8.0,4.0,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,1,2,4,1,-0.9595067022746621,0.8629866159738527
Male,26.0,Alone,Town,Stati Uniti d'America,None,Bachelor degree,Full time,80.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,1.0,0.0,0.0,0.0,100.0,Yes,3.0,50.0,No,More than 5 km,car,No,I've go no bike,Sometimes,No,No,No,None,None,No,None,Me,100.0,No,None,More than 2 liters,Often,100.0,No,Yes,Often,Yes,Living alone,20,14.0,14.0,6.0,0.0,7.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,7.0,2,2,4,2,1.035981911207284,0.889368811912288
Male,28.0,Flatmates,City,Germania,None,High school diploma,Full time,79.0,Between 23 and 1,7-8,100.0,Yes,After 18,"Sigaretta,Tabacco da rollare",None,None,No,No,4.0,0.0,0.0,0.0,78.0,Yes,4.0,35.0,No,Less than 1 km,walking,Yes,Almost never,Sometimes,Yes,No,No,None,None,Sometimes,None,Me,63.0,Yes,"Breakfast,Dinner",Between 1 and 2 liters,Often,74.0,No,Yes,Almost always,Yes,"Living alone,Body shape",20,5.0,3.0,3.0,8.0,3.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2,1,4,2,-1.2349498731907778,0.7310756362816775
Female,55.0,With a partner,Town,Italia,Sud,Middle school,Full time,72.0,Between 23 and 1,4-6,89.0,Yes,Before 18,Sigaretta,None,None,No,No,2.0,3.0,2.0,1.0,20.0,No,0.0,50.0,None,Less than 1 km,car,Yes,Sometimes,Rarely,Yes,No,No,None,None,No,None,Me,50.0,Yes,Lunch,Between 1 and 2 liters,Rarely,74.0,No,Yes,Almost always,Yes,Body shape,50 ,6.0,7.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,0,5,3,3,-0.4827344714522218,-1.511411018485304
Female,25.0,With a partner,Metropolis,Grecia,None,Bachelor degree,Student,70.0,After 1,6-7,100.0,Occasionally,None,None,None,None,No,No,0.0,1.0,0.0,0.0,96.0,Yes,3.0,58.0,No,More than 5 km,public transportation,No,I've go no bike,Almost always,Yes,No,No,None,None,Yes,Calories,Me,50.0,No,None,More than 2 liters,Rarely,75.0,No,Yes,Almost always,Yes,Body shape,25,7.0,1.0,3.0,1.0,2.0,2.0,2.0,6.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,3.0,1,2,0,3,0.6265578392841068,-1.511411018485304
Male,21.0,Flatmates,Town,Isole Minori degli Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",70.0,Between 23 and 1,6-7,82.0,Occasionally,None,None,Light,Often,Yes,No,0.0,4.0,0.0,2.0,99.0,Yes,5.0,99.0,No,Less than 1 km,"car,bike,walking",Yes,Sometimes,Often,No,No,Yes,Often,Sport,Sometimes,None,Me,21.0,Yes,Breakfast,Between 1 and 2 liters,Often,62.0,No,Yes,Almost always,Yes,"Living alone,End of High School,Body shape,Sport",21,6.0,10.0,2.0,9.0,10.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,10.0,0.0,7.0,1,5,2,2,-0.743324838137004,1.1795729672350734
Female,27.0,With a partner,Metropolis,Israele,None,Master's degree,Student,80.0,Between 23 and 1,7-8,100.0,No,None,None,Light,Occasionally,Yes,No,3.0,4.0,0.0,0.0,78.0,Yes,3.0,21.0,No,Between 1 and 5 km,"public transportation,walking",No,I've go no bike,Often,Yes,Semi-vegetarian,Yes,Often,Medical needs,Yes,"Calories,Chemicals,Allergens ",Me,73.0,Yes,Breakfast,More than 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Living alone,Vegetarianism",23,14.0,14.0,5.0,7.0,0.0,7.0,4.0,2.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,5.0,2,2,2,1,1.9428777846130274,0.3881070890820214
Female,30.0,With a partner,City,Stati Uniti d'America,None,Bachelor degree,Full time,87.0,Between 23 and 1,4-6,95.0,No,None,None,Heavy,Often,Yes,No,0.0,0.0,0.0,4.0,85.0,Yes,3.0,50.0,No,More than 5 km,car,No,I've go no bike,Often,Yes,No,No,None,None,Yes,"Calories,Chemicals",Me,3.0,No,None,Less than 1 liter,Sometimes,100.0,No,Yes,Often,Yes,Body shape,29,8.0,10.0,0.0,0.0,10.0,8.0,4.0,5.0,0.0,7.0,4.0,0.0,5.0,3.0,3.0,10.0,0,2,2,4,-0.40858747723403993,-1.4850288225468689
Female,25.0,Flatmates,City,Australia,None,Master's degree,Full time,63.0,Before 23,7-8,97.0,No,None,None,None,None,No,No,0.0,2.0,5.0,8.0,50.0,No,0.0,50.0,None,More than 5 km,car,Yes,Almost never,Almost never,No,No,Yes,Often,Medical needs,Yes,Calories,Me,50.0,Yes,Breakfast,Less than 1 liter,Almost never,90.0,Yes,Yes,Almost always,Yes,"End of High School,Body shape",17,7.0,7.0,6.0,1.0,7.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,12.0,2.0,2,1,1,1,-0.03911417195052462,-1.1420602753472129
Male,23.0,Alone,Town,Stati Uniti d'America,None,Bachelor degree,Full time,75.0,Before 23,6-7,100.0,No,None,None,None,None,No,No,14.0,1.0,0.0,0.0,85.0,Yes,4.0,78.0,No,More than 5 km,car,Yes,Rarely,Almost always,Yes,Semi-vegetarian,No,None,None,Yes,"Calories,Chemicals",Me,100.0,No,None,More than 2 liters,Almost never,100.0,No,Yes,Almost always,No,None,None,5.0,10.0,0.0,3.0,1.0,7.0,0.0,4.0,5.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,1,4,0,1,0.1417045441773945,0.15066732563610577
Male,27.0,Alone,Metropolis,Stati Uniti d'America,None,Master's degree,Full time,105.0,Between 23 and 1,6-7,88.0,No,None,None,None,None,No,No,3.0,0.0,0.0,0.0,100.0,Yes,2.0,0.0,No,Between 1 and 5 km,car,Yes,Rarely,Sometimes,Yes,No,No,None,None,Sometimes,None,Me,75.0,No,None,Between 1 and 2 liters,Rarely,25.0,No,Yes,Often,Yes,Living alone,19,10.0,3.0,3.0,7.0,12.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,1,4,4,3,-0.6318874485450111,0.04513854188236535
Female,34.0,With a partner,Metropolis,Romania,None,Bachelor degree,Full time,68.0,Between 23 and 1,6-7,95.0,Yes,Before 18,Sigaretta,None,None,No,No,0.0,2.0,0.0,0.0,50.0,No,0.0,50.0,None,More than 5 km,public transportation,No,I've go no bike,Almost always,Yes,No,Yes,Often,Personal choices,Yes,Calories,Me,50.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,78.0,No,Yes,Almost always,Yes,Body shape,32,14.0,3.0,14.0,8.0,4.0,1.0,6.0,3.0,3.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1,2,0,3,1.3357294505127981,-1.5641754103621741
Female,22.0,Parents,Metropolis,Austria,None,Bachelor degree,Student,82.0,After 1,8-9,80.0,No,None,None,None,None,No,No,0.0,1.0,0.0,0.0,63.0,Yes,3.0,70.0,No,More than 5 km,public transportation,Yes,Rarely,Often,Yes,No,No,None,None,Yes,"Calories,Chemicals",Parents,67.0,Yes,Breakfast,Between 1 and 2 liters,Sometimes,69.0,No,Yes,Almost always,Yes,"Living alone,End of High School,Vegetarianism,Body shape","18, 22",14.0,14.0,8.0,3.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,2.0,3,4,2,4,1.2745823043906863,-0.9573849037781674
Female,24.0,With a partner,Metropolis,Canada,None,High school diploma,"Student,Full time",59.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,3.0,2.0,1.0,1.0,89.0,Yes,3.0,0.0,No,More than 5 km,public transportation,Yes,Sometimes,Often,No,No,Yes,Occasionally,Personal choices,Sometimes,None,Me,33.0,Yes,Breakfast,Between 1 and 2 liters,Sometimes,84.0,No,Yes,Almost always,Yes,"Medical needs,Living alone",19,14.0,14.0,5.0,3.0,8.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,2,5,2,4,0.7209140428904898,0.3881070890820214
Male,18.0,Parents,Town,Regno Unito,None,High school diploma,Student,56.0,Before 23,6-7,100.0,No,None,None,None,None,No,No,0.0,1.0,0.0,1.0,70.0,Yes,2.0,24.0,No,Less than 1 km,"public transportation,walking",No,I've go no bike,Often,No,No,No,None,None,Yes,"Calories,Chemicals",Parents,22.0,Yes,"Breakfast,Lunch",More than 2 liters,Almost never,78.0,No,Yes,Often,Yes,"End of High School,Body shape",17,12.0,11.0,4.0,1.0,5.0,3.0,7.0,7.0,5.0,5.0,7.0,5.0,5.0,1.0,5.0,3.0,1,2,2,1,1.4744827675293624,1.2059551631735088
Female,23.0,With a partner,Town,Regno Unito,None,Master's degree,Full time,60.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,1.0,1.0,3.0,1.0,100.0,Yes,2.0,0.0,No,More than 5 km,public transportation,Yes,Almost never,Almost always,Yes,Semi-vegetarian,Yes,Occasionally,Personal choices,Yes,Calories,Me,36.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,100.0,Yes,Yes,Almost always,Yes,"Vegetarianism,Body shape",11,14.0,14.0,9.0,5.0,0.0,3.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2,1,0,3,1.6709892144558056,-0.6671807484553816
Female,21.0,Parents,Metropolis,Algeria,None,Bachelor degree,Full time,75.0,Between 23 and 1,7-8,100.0,No,None,None,None,None,No,No,0.0,0.0,1.0,1.0,100.0,Yes,3.0,100.0,No,Between 1 and 5 km,public transportation,No,I've go no bike,Often,Yes,No,No,None,None,Yes,Calories,Parents,19.0,No,None,More than 2 liters,Rarely,100.0,No,Yes,Rarely,No,None,None,10.0,14.0,7.0,7.0,14.0,4.0,12.0,1.0,0.0,5.0,1.0,0.0,6.0,5.0,1.0,3.0,2,2,2,3,-0.6162481600965461,-0.45612318094790094
Female,28.0,With a partner,Town,Isole Minori degli Stati Uniti d'America,None,High school diploma,Part time ,80.0,Before 23,6-7,100.0,Occasionally,None,None,None,None,No,No,3.0,1.0,0.0,0.0,100.0,Yes,4.0,63.0,No,Less than 1 km,car,No,I've go no bike,Often,Yes,No,No,None,None,Yes,"Calories,Chemicals",Me,50.0,No,None,More than 2 liters,Rarely,100.0,Yes,Yes,Almost always,Yes,Body shape,23,6.0,7.0,4.0,4.0,7.0,0.0,3.0,5.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1,2,2,3,3.0783356071804644e-05,0.3617248931435864
Male,35.0,With a partner,City,Messico,None,High school diploma,Full time,87.0,After 1,4-6,100.0,No,None,None,Light,Often,Yes,No,1.0,0.0,0.0,0.0,100.0,No,0.0,50.0,None,Between 1 and 5 km,car,Yes,Almost never,Rarely,Yes,No,No,None,None,Sometimes,None,Me,20.0,No,None,Less than 1 liter,Often,100.0,No,Yes,Sometimes,No,None,None,4.0,3.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,28.0,0,1,3,2,-1.518525872217815,-2.4347878763305313
